"","type","year","educ","age","from_to","probability","count_from_to","count_from"
"605","empirical","2018","mid",90,"widowed_dead",0.12839249205428,246,1916
"606","empirical","2018","mid",90,"widowed_partnered",0.00313152405010438,6,1916
"607","empirical","2018","mid",90,"widowed_widowed",0.868475983895616,1664,1916
"608","empirical","2018","mid",91,"partnered_dead",0.115207372891705,25,217
"609","empirical","2018","mid",91,"partnered_partnered",0.709677417812903,154,217
"610","empirical","2018","mid",91,"partnered_unpartnered",0.0046082950156682,NA,217
"611","empirical","2018","mid",91,"partnered_widowed",0.170506914279724,37,217
"612","empirical","2018","mid",91,"unpartnered_dead",0.153684208463158,73,475
"613","empirical","2018","mid",91,"unpartnered_unpartnered",0.846315791536842,402,475
"614","empirical","2018","mid",91,"widowed_dead",0.156493504594649,241,1540
"615","empirical","2018","mid",91,"widowed_partnered",0.000649350659064935,NA,1540
"616","empirical","2018","mid",91,"widowed_widowed",0.842857144746286,1298,1540
"617","empirical","2018","mid",92,"partnered_dead",0.191176468088235,26,136
"618","empirical","2018","mid",92,"partnered_partnered",0.632352943676471,86,136
"619","empirical","2018","mid",92,"partnered_widowed",0.176470588235294,24,136
"620","empirical","2018","mid",92,"unpartnered_dead",0.195876291958763,76,388
"621","empirical","2018","mid",92,"unpartnered_unpartnered",0.804123708041237,312,388
"622","empirical","2018","mid",92,"widowed_dead",0.183141765567969,239,1305
"623","empirical","2018","mid",92,"widowed_partnered",0.00306513412582375,NA,1305
"624","empirical","2018","mid",92,"widowed_widowed",0.813793100306207,1062,1305
"625","empirical","2018","mid",93,"partnered_dead",0.164556968683544,13,79
"626","empirical","2018","mid",93,"partnered_partnered",0.645569614835443,51,79
"627","empirical","2018","mid",93,"partnered_unpartnered",0.0126582278987342,NA,79
"628","empirical","2018","mid",93,"partnered_widowed",0.177215188582278,14,79
"629","empirical","2018","mid",93,"unpartnered_dead",0.229965147562369,66,287
"630","empirical","2018","mid",93,"unpartnered_partnered",0.0034843205630662,NA,287
"631","empirical","2018","mid",93,"unpartnered_unpartnered",0.766550531874564,220,287
"632","empirical","2018","mid",93,"widowed_dead",0.189292552669025,198,1046
"633","empirical","2018","mid",93,"widowed_partnered",0.00191204592695985,NA,1046
"634","empirical","2018","mid",93,"widowed_widowed",0.808795401404015,846,1046
"635","empirical","2018","mid",94,"partnered_dead",0.2199999934,11,50
"636","empirical","2018","mid",94,"partnered_partnered",0.600000002,30,50
"637","empirical","2018","mid",94,"partnered_widowed",0.1800000046,9,50
"638","empirical","2018","mid",94,"unpartnered_dead",0.225806446774193,49,217
"639","empirical","2018","mid",94,"unpartnered_unpartnered",0.774193553225807,168,217
"640","empirical","2018","mid",94,"widowed_dead",0.231631384632628,186,803
"641","empirical","2018","mid",94,"widowed_widowed",0.768368615367372,617,803
"642","empirical","2018","mid",95,"partnered_dead",0.0285714284571429,NA,35
"643","empirical","2018","mid",95,"partnered_partnered",0.7999999948,28,35
"644","empirical","2018","mid",95,"partnered_widowed",0.171428576742857,6,35
"645","empirical","2018","mid",95,"unpartnered_dead",0.26842105,51,190
"646","empirical","2018","mid",95,"unpartnered_unpartnered",0.73157895,139,190
"647","empirical","2018","mid",95,"widowed_dead",0.253311245364404,153,604
"648","empirical","2018","mid",95,"widowed_partnered",0.00331125823940397,NA,604
"649","empirical","2018","mid",95,"widowed_widowed",0.743377496396192,449,604
"650","empirical","2018","mid",96,"partnered_dead",0.304347812434782,7,23
"651","empirical","2018","mid",96,"partnered_partnered",0.478260873826087,11,23
"652","empirical","2018","mid",96,"partnered_unpartnered",0.0434782623478261,NA,23
"653","empirical","2018","mid",96,"partnered_widowed",0.173913051391304,NA,23
"654","empirical","2018","mid",96,"unpartnered_dead",0.292857148785715,41,140
"655","empirical","2018","mid",96,"unpartnered_unpartnered",0.707142851214286,99,140
"656","empirical","2018","mid",96,"widowed_dead",0.26442307,110,416
"657","empirical","2018","mid",96,"widowed_widowed",0.73557693,306,416
"658","empirical","2018","mid",97,"partnered_dead",0.5,NA,8
"659","empirical","2018","mid",97,"partnered_partnered",0.375,NA,8
"660","empirical","2018","mid",97,"partnered_widowed",0.125,NA,8
"661","empirical","2018","mid",97,"unpartnered_dead",0.27777779,20,72
"662","empirical","2018","mid",97,"unpartnered_unpartnered",0.72222221,52,72
"663","empirical","2018","mid",97,"widowed_dead",0.284280938528428,85,299
"664","empirical","2018","mid",97,"widowed_widowed",0.715719061471572,214,299
"665","empirical","2018","mid",98,"partnered_dead",0.5,NA,NA
"666","empirical","2018","mid",98,"partnered_widowed",0.5,NA,NA
"667","empirical","2018","mid",98,"unpartnered_dead",0.40625,13,32
"668","empirical","2018","mid",98,"unpartnered_unpartnered",0.59375,19,32
"669","empirical","2018","mid",98,"widowed_dead",0.23316061,45,193
"670","empirical","2018","mid",98,"widowed_widowed",0.76683939,148,193
"671","empirical","2018","mid",99,"partnered_partnered",1,NA,NA
"672","empirical","2018","mid",99,"unpartnered_dead",0.4166666725,10,24
"673","empirical","2018","mid",99,"unpartnered_unpartnered",0.5833333275,14,24
"674","empirical","2018","mid",99,"widowed_dead",0.428571417142858,54,126
"675","empirical","2018","mid",99,"widowed_widowed",0.571428582857143,72,126
"676","empirical","2018","mid",100,"partnered_dead",0.66666667,NA,NA
"677","empirical","2018","mid",100,"partnered_partnered",0.33333333,NA,NA
"678","empirical","2018","mid",100,"unpartnered_dead",0.36363637,8,22
"679","empirical","2018","mid",100,"unpartnered_unpartnered",0.63636363,14,22
"680","empirical","2018","mid",100,"widowed_dead",0.41891891,31,74
"681","empirical","2018","mid",100,"widowed_widowed",0.58108109,43,74
"682","empirical","2018","high",65,"partnered_dead",0.00459391018162436,78,16979
"683","empirical","2018","high",65,"partnered_partnered",0.979621886081513,16633,16979
"684","empirical","2018","high",65,"partnered_unpartnered",0.005536250777855,94,16979
"685","empirical","2018","high",65,"partnered_widowed",0.0102479529590082,174,16979
"686","empirical","2018","high",65,"unpartnered_dead",0.00811908038836267,54,6651
"687","empirical","2018","high",65,"unpartnered_partnered",0.00796872678487446,53,6651
"688","empirical","2018","high",65,"unpartnered_unpartnered",0.983912192826763,6544,6651
"689","empirical","2018","high",65,"widowed_dead",0.0064850844773022,10,1542
"690","empirical","2018","high",65,"widowed_partnered",0.0129701689546044,20,1542
"691","empirical","2018","high",65,"widowed_widowed",0.980544746568093,1512,1542
"692","empirical","2018","high",66,"partnered_dead",0.0039435187319425,62,15722
"693","empirical","2018","high",66,"partnered_partnered",0.98104566794647,15424,15722
"694","empirical","2018","high",66,"partnered_unpartnered",0.00413433423348811,65,15722
"695","empirical","2018","high",66,"partnered_widowed",0.0108764790880995,171,15722
"696","empirical","2018","high",66,"unpartnered_dead",0.00711125124070797,45,6328
"697","empirical","2018","high",66,"unpartnered_partnered",0.00790139082300885,50,6328
"698","empirical","2018","high",66,"unpartnered_unpartnered",0.984987357936283,6233,6328
"699","empirical","2018","high",66,"widowed_dead",0.00431034469655173,7,1624
"700","empirical","2018","high",66,"widowed_partnered",0.00677339903743842,11,1624
"701","empirical","2018","high",66,"widowed_widowed",0.98891625626601,1606,1624
"702","empirical","2018","high",67,"partnered_dead",0.00437622047855652,65,14853
"703","empirical","2018","high",67,"partnered_partnered",0.977984245207877,14526,14853
"704","empirical","2018","high",67,"partnered_unpartnered",0.00538611737360803,80,14853
"705","empirical","2018","high",67,"partnered_widowed",0.0122534169399583,182,14853
"706","empirical","2018","high",67,"unpartnered_dead",0.00815910296037736,48,5883
"707","empirical","2018","high",67,"unpartnered_partnered",0.00645928974779874,38,5883
"708","empirical","2018","high",67,"unpartnered_unpartnered",0.985381607291824,5797,5883
"709","empirical","2018","high",67,"widowed_dead",0.00412249699546525,7,1698
"710","empirical","2018","high",67,"widowed_partnered",0.00824499409093051,14,1698
"711","empirical","2018","high",67,"widowed_widowed",0.987632508913604,1677,1698
"712","empirical","2018","high",68,"partnered_dead",0.00614938144427555,89,14473
"713","empirical","2018","high",68,"partnered_partnered",0.978442617044787,14161,14473
"714","empirical","2018","high",68,"partnered_unpartnered",0.00324742642338147,47,14473
"715","empirical","2018","high",68,"partnered_widowed",0.0121605750875561,176,14473
"716","empirical","2018","high",68,"unpartnered_dead",0.00588235318588236,34,5780
"717","empirical","2018","high",68,"unpartnered_partnered",0.00553633238083045,32,5780
"718","empirical","2018","high",68,"unpartnered_unpartnered",0.988581314433287,5714,5780
"719","empirical","2018","high",68,"widowed_dead",0.00574112726670146,11,1916
"720","empirical","2018","high",68,"widowed_partnered",0.00678496846064718,13,1916
"721","empirical","2018","high",68,"widowed_widowed",0.987473904272651,1892,1916
"722","empirical","2018","high",69,"partnered_dead",0.00566091148225304,80,14132
"723","empirical","2018","high",69,"partnered_partnered",0.978134729654798,13823,14132
"724","empirical","2018","high",69,"partnered_unpartnered",0.00290121713965468,41,14132
"725","empirical","2018","high",69,"partnered_widowed",0.0133031417232947,188,14132
"726","empirical","2018","high",69,"unpartnered_dead",0.00816326486857144,48,5880
"727","empirical","2018","high",69,"unpartnered_partnered",0.00595238100416667,35,5880
"728","empirical","2018","high",69,"unpartnered_unpartnered",0.985884354127262,5797,5880
"729","empirical","2018","high",69,"widowed_dead",0.00899280601636691,20,2224
"730","empirical","2018","high",69,"widowed_partnered",0.0049460431540018,11,2224
"731","empirical","2018","high",69,"widowed_widowed",0.986061150829631,2193,2224
"732","empirical","2018","high",70,"partnered_dead",0.00588451649529239,80,13595
"733","empirical","2018","high",70,"partnered_partnered",0.975726369219419,13265,13595
"734","empirical","2018","high",70,"partnered_unpartnered",0.00294225829764619,40,13595
"735","empirical","2018","high",70,"partnered_widowed",0.0154468559876425,210,13595
"736","empirical","2018","high",70,"unpartnered_dead",0.0090361439740964,51,5644
"737","empirical","2018","high",70,"unpartnered_partnered",0.00496102067597448,28,5644
"738","empirical","2018","high",70,"unpartnered_unpartnered",0.986002835349929,5565,5644
"739","empirical","2018","high",70,"widowed_dead",0.0118657940996727,29,2444
"740","empirical","2018","high",70,"widowed_partnered",0.0036824876309329,9,2444
"741","empirical","2018","high",70,"widowed_widowed",0.984451718269394,2406,2444
"742","empirical","2018","high",71,"partnered_dead",0.00703898534509591,91,12928
"743","empirical","2018","high",71,"partnered_partnered",0.973004332410566,12579,12928
"744","empirical","2018","high",71,"partnered_unpartnered",0.00309405937586634,40,12928
"745","empirical","2018","high",71,"partnered_widowed",0.0168626228684715,218,12928
"746","empirical","2018","high",71,"unpartnered_dead",0.0124519318169566,68,5461
"747","empirical","2018","high",71,"unpartnered_partnered",0.00531038262193738,29,5461
"748","empirical","2018","high",71,"unpartnered_unpartnered",0.982237685561106,5364,5461
"749","empirical","2018","high",71,"widowed_dead",0.0145649677320046,38,2609
"750","empirical","2018","high",71,"widowed_partnered",0.00268302035063243,7,2609
"751","empirical","2018","high",71,"widowed_widowed",0.982752011917363,2564,2609
"752","empirical","2018","high",72,"partnered_dead",0.007901744,92,11643
"753","empirical","2018","high",72,"partnered_partnered",0.97096968,11305,11643
"754","empirical","2018","high",72,"partnered_unpartnered",0.003349652,39,11643
"755","empirical","2018","high",72,"partnered_widowed",0.017778924,207,11643
"756","empirical","2018","high",72,"unpartnered_dead",0.0104965691259588,52,4954
"757","empirical","2018","high",72,"unpartnered_partnered",0.00423899905086799,21,4954
"758","empirical","2018","high",72,"unpartnered_unpartnered",0.985264431823173,4881,4954
"759","empirical","2018","high",72,"widowed_dead",0.0126339972413093,33,2612
"760","empirical","2018","high",72,"widowed_partnered",0.00382848397312404,10,2612
"761","empirical","2018","high",72,"widowed_widowed",0.983537518785567,2569,2612
"762","empirical","2018","high",73,"partnered_dead",0.0068157614172311,64,9390
"763","empirical","2018","high",73,"partnered_partnered",0.970074546685282,9109,9390
"764","empirical","2018","high",73,"partnered_unpartnered",0.00255591054396166,24,9390
"765","empirical","2018","high",73,"partnered_widowed",0.020553781353525,193,9390
"766","empirical","2018","high",73,"unpartnered_dead",0.0141614909872547,57,4025
"767","empirical","2018","high",73,"unpartnered_partnered",0.00447204989597515,18,4025
"768","empirical","2018","high",73,"unpartnered_unpartnered",0.98136645911677,3950,4025
"769","empirical","2018","high",73,"widowed_dead",0.0143032291272987,35,2447
"770","empirical","2018","high",73,"widowed_partnered",0.00245198212182264,6,2447
"771","empirical","2018","high",73,"widowed_widowed",0.983244788750879,2406,2447
"772","empirical","2018","high",74,"partnered_dead",0.0118282329917202,92,7778
"773","empirical","2018","high",74,"partnered_partnered",0.958215479329249,7453,7778
"774","empirical","2018","high",74,"partnered_unpartnered",0.00282849069802006,22,7778
"775","empirical","2018","high",74,"partnered_widowed",0.0271277969810105,211,7778
"776","empirical","2018","high",74,"unpartnered_dead",0.0162790700765116,56,3440
"777","empirical","2018","high",74,"unpartnered_partnered",0.00436046532049419,15,3440
"778","empirical","2018","high",74,"unpartnered_unpartnered",0.979360464602994,3369,3440
"779","empirical","2018","high",74,"widowed_dead",0.0122164052919721,28,2292
"780","empirical","2018","high",74,"widowed_partnered",0.00261780116256545,6,2292
"781","empirical","2018","high",74,"widowed_widowed",0.985165793545463,2258,2292
"782","empirical","2018","high",75,"partnered_dead",0.0104328868810651,67,6422
"783","empirical","2018","high",75,"partnered_partnered",0.956555589095266,6143,6422
"784","empirical","2018","high",75,"partnered_unpartnered",0.00155714738224852,10,6422
"785","empirical","2018","high",75,"partnered_widowed",0.0314543766414201,202,6422
"786","empirical","2018","high",75,"unpartnered_dead",0.0210169499264407,62,2950
"787","empirical","2018","high",75,"unpartnered_partnered",0.00372881348694915,11,2950
"788","empirical","2018","high",75,"unpartnered_unpartnered",0.97525423658661,2877,2950
"789","empirical","2018","high",75,"widowed_dead",0.0149253732059702,32,2144
"790","empirical","2018","high",75,"widowed_partnered",0.00373134325149254,8,2144
"791","empirical","2018","high",75,"widowed_widowed",0.981343283542537,2104,2144
"792","empirical","2018","high",76,"partnered_dead",0.0128811351146421,79,6133
"793","empirical","2018","high",76,"partnered_partnered",0.954671448496576,5855,6133
"794","empirical","2018","high",76,"partnered_unpartnered",0.00244578512176749,15,6133
"795","empirical","2018","high",76,"partnered_widowed",0.0300016312670145,184,6133
"796","empirical","2018","high",76,"unpartnered_dead",0.0171526582864494,50,2915
"797","empirical","2018","high",76,"unpartnered_partnered",0.0027444253458319,8,2915
"798","empirical","2018","high",76,"unpartnered_unpartnered",0.980102916367719,2857,2915
"799","empirical","2018","high",76,"widowed_dead",0.0155865473382281,38,2438
"800","empirical","2018","high",76,"widowed_partnered",0.00205086134450369,5,2438
"801","empirical","2018","high",76,"widowed_widowed",0.982362591317268,2395,2438
"802","empirical","2018","high",77,"partnered_dead",0.0138786076488712,75,5404
"803","empirical","2018","high",77,"partnered_partnered",0.94393042611856,5101,5404
"804","empirical","2018","high",77,"partnered_unpartnered",0.0022205772438194,12,5404
"805","empirical","2018","high",77,"partnered_widowed",0.0399703889887492,216,5404
"806","empirical","2018","high",77,"unpartnered_dead",0.0186150407338049,50,2686
"807","empirical","2018","high",77,"unpartnered_partnered",0.00148920327870439,NA,2686
"808","empirical","2018","high",77,"unpartnered_unpartnered",0.979895755987491,2632,2686
"809","empirical","2018","high",77,"widowed_dead",0.0180180178036036,44,2442
"810","empirical","2018","high",77,"widowed_partnered",0.00286650286875512,7,2442
"811","empirical","2018","high",77,"widowed_widowed",0.979115479327641,2391,2442
"812","empirical","2018","high",78,"partnered_dead",0.0177203063047893,74,4176
"813","empirical","2018","high",78,"partnered_partnered",0.942528736211494,3936,4176
"814","empirical","2018","high",78,"partnered_unpartnered",0.00191570883295019,8,4176
"815","empirical","2018","high",78,"partnered_widowed",0.0378352486507663,158,4176
"816","empirical","2018","high",78,"unpartnered_dead",0.0243678173138575,53,2175
"817","empirical","2018","high",78,"unpartnered_partnered",0.000459770125921839,NA,2175
"818","empirical","2018","high",78,"unpartnered_unpartnered",0.975172412560221,2121,2175
"819","empirical","2018","high",78,"widowed_dead",0.0269179004777927,60,2229
"820","empirical","2018","high",78,"widowed_partnered",0.00224315835648273,5,2229
"821","empirical","2018","high",78,"widowed_widowed",0.970838941165725,2164,2229
"822","empirical","2018","high",79,"partnered_dead",0.0216988624057687,82,3779
"823","empirical","2018","high",79,"partnered_partnered",0.928552527363932,3509,3779
"824","empirical","2018","high",79,"partnered_unpartnered",0.00317544335938079,12,3779
"825","empirical","2018","high",79,"partnered_widowed",0.0465731668709182,176,3779
"826","empirical","2018","high",79,"unpartnered_dead",0.0343992254840116,71,2064
"827","empirical","2018","high",79,"unpartnered_partnered",0.00387596894186047,8,2064
"828","empirical","2018","high",79,"unpartnered_unpartnered",0.961724805574128,1985,2064
"829","empirical","2018","high",79,"widowed_dead",0.0277176286236466,64,2309
"830","empirical","2018","high",79,"widowed_partnered",0.00216543954872239,5,2309
"831","empirical","2018","high",79,"widowed_widowed",0.970116931827631,2240,2309
"832","empirical","2018","high",80,"partnered_dead",0.0244870955460622,74,3022
"833","empirical","2018","high",80,"partnered_partnered",0.920913300536367,2783,3022
"834","empirical","2018","high",80,"partnered_unpartnered",0.00132362672951688,NA,3022
"835","empirical","2018","high",80,"partnered_widowed",0.0532759771880543,161,3022
"836","empirical","2018","high",80,"unpartnered_dead",0.0369553227450083,67,1813
"837","empirical","2018","high",80,"unpartnered_partnered",0.00110314389238831,NA,1813
"838","empirical","2018","high",80,"unpartnered_unpartnered",0.961941533362603,1744,1813
"839","empirical","2018","high",80,"widowed_dead",0.0326340316050349,70,2145
"840","empirical","2018","high",80,"widowed_partnered",0.000466200468643357,NA,2145
"841","empirical","2018","high",80,"widowed_widowed",0.966899767926322,2074,2145
"842","empirical","2018","high",81,"partnered_dead",0.0278104186329025,71,2553
"843","empirical","2018","high",81,"partnered_partnered",0.908343128009871,2319,2553
"844","empirical","2018","high",81,"partnered_unpartnered",0.00391696014829613,10,2553
"845","empirical","2018","high",81,"partnered_widowed",0.0599294932089307,153,2553
"846","empirical","2018","high",81,"unpartnered_dead",0.0390469871604898,59,1511
"847","empirical","2018","high",81,"unpartnered_partnered",0.00264725344308405,NA,1511
"848","empirical","2018","high",81,"unpartnered_unpartnered",0.958305759396426,1448,1511
"849","empirical","2018","high",81,"widowed_dead",0.0357833656076015,74,2068
"850","empirical","2018","high",81,"widowed_partnered",0.000967118036421664,NA,2068
"851","empirical","2018","high",81,"widowed_widowed",0.963249516355977,1992,2068
"852","empirical","2018","high",82,"partnered_dead",0.0353168842654088,73,2067
"853","empirical","2018","high",82,"partnered_partnered",0.902757621222642,1866,2067
"854","empirical","2018","high",82,"partnered_unpartnered",0.00193517175974843,NA,2067
"855","empirical","2018","high",82,"partnered_widowed",0.0599903227522013,124,2067
"856","empirical","2018","high",82,"unpartnered_dead",0.034965033986014,45,1287
"857","empirical","2018","high",82,"unpartnered_partnered",0.00388500388733489,5,1287
"858","empirical","2018","high",82,"unpartnered_unpartnered",0.961149962126651,1237,1287
"859","empirical","2018","high",82,"widowed_dead",0.0415384627476923,81,1950
"860","empirical","2018","high",82,"widowed_widowed",0.958461537252308,1869,1950
"861","empirical","2018","high",83,"partnered_dead",0.0345678999654321,56,1620
"862","empirical","2018","high",83,"partnered_partnered",0.887037039112963,1437,1620
"863","empirical","2018","high",83,"partnered_unpartnered",0.00123456799876543,NA,1620
"864","empirical","2018","high",83,"partnered_widowed",0.0771604929228395,125,1620
"865","empirical","2018","high",83,"unpartnered_dead",0.0516351141261618,60,1162
"866","empirical","2018","high",83,"unpartnered_partnered",0.000860585208769363,NA,1162
"867","empirical","2018","high",83,"unpartnered_unpartnered",0.947504300665069,1101,1162
"868","empirical","2018","high",83,"widowed_dead",0.0460343892567388,83,1803
"869","empirical","2018","high",83,"widowed_partnered",0.00221852476056573,NA,1803
"870","empirical","2018","high",83,"widowed_widowed",0.951747085982695,1716,1803
"871","empirical","2018","high",84,"partnered_dead",0.0535854993998424,68,1269
"872","empirical","2018","high",84,"partnered_partnered",0.872340430229787,1107,1269
"873","empirical","2018","high",84,"partnered_unpartnered",0.00236406617352246,NA,1269
"874","empirical","2018","high",84,"partnered_widowed",0.0717100041968479,91,1269
"875","empirical","2018","high",84,"unpartnered_dead",0.0615690140236346,62,1007
"876","empirical","2018","high",84,"unpartnered_partnered",0.00297914600436941,NA,1007
"877","empirical","2018","high",84,"unpartnered_unpartnered",0.935451839971996,942,1007
"878","empirical","2018","high",84,"widowed_dead",0.0522765624014249,93,1780
"879","empirical","2018","high",84,"widowed_partnered",0.00281056780003672,5,1780
"880","empirical","2018","high",84,"widowed_widowed",0.944912869798538,1681,1780
"881","empirical","2018","high",85,"partnered_dead",0.0610545802320074,66,1081
"882","empirical","2018","high",85,"partnered_partnered",0.855689173251619,925,1081
"883","empirical","2018","high",85,"partnered_unpartnered",0.00555041622109158,6,1081
"884","empirical","2018","high",85,"partnered_widowed",0.0777058302952822,84,1081
"885","empirical","2018","high",85,"unpartnered_dead",0.0726141091483402,70,964
"886","empirical","2018","high",85,"unpartnered_partnered",0.00103734447354772,NA,964
"887","empirical","2018","high",85,"unpartnered_unpartnered",0.926348546378112,893,964
"888","empirical","2018","high",85,"widowed_dead",0.0599547513837104,106,1768
"889","empirical","2018","high",85,"widowed_partnered",0.00169683261085973,NA,1768
"890","empirical","2018","high",85,"widowed_widowed",0.93834841600543,1659,1768
"891","empirical","2018","high",86,"partnered_dead",0.0628445439002205,57,907
"892","empirical","2018","high",86,"partnered_partnered",0.834619625394157,757,907
"893","empirical","2018","high",86,"partnered_unpartnered",0.00441014342282249,NA,907
"894","empirical","2018","high",86,"partnered_widowed",0.0981256872828005,89,907
"895","empirical","2018","high",86,"unpartnered_dead",0.0804597728252873,70,870
"896","empirical","2018","high",86,"unpartnered_partnered",0.00229885056643678,NA,870
"897","empirical","2018","high",86,"unpartnered_unpartnered",0.917241376608276,798,870
"898","empirical","2018","high",86,"widowed_dead",0.0692137341766335,125,1806
"899","empirical","2018","high",86,"widowed_widowed",0.930786265823367,1681,1806
"900","empirical","2018","high",87,"partnered_dead",0.0616740114246697,42,681
"901","empirical","2018","high",87,"partnered_partnered",0.842878119470485,574,681
"902","empirical","2018","high",87,"partnered_unpartnered",0.00734214406960353,5,681
"903","empirical","2018","high",87,"partnered_widowed",0.0881057250352422,60,681
"904","empirical","2018","high",87,"unpartnered_dead",0.106860156655277,81,758
"905","empirical","2018","high",87,"unpartnered_partnered",0.00131926125870712,NA,758
"906","empirical","2018","high",87,"unpartnered_unpartnered",0.891820582086016,676,758
"907","empirical","2018","high",87,"widowed_dead",0.0758902500779335,130,1713
"908","empirical","2018","high",87,"widowed_partnered",0.000583771142907181,NA,1713
"909","empirical","2018","high",87,"widowed_widowed",0.923525978779159,1582,1713
"910","empirical","2018","high",88,"partnered_dead",0.0734693870285714,36,490
"911","empirical","2018","high",88,"partnered_partnered",0.804081631257143,394,490
"912","empirical","2018","high",88,"partnered_widowed",0.122448981714286,60,490
"913","empirical","2018","high",88,"unpartnered_dead",0.109792281152819,74,674
"914","empirical","2018","high",88,"unpartnered_partnered",0.00148367951557864,NA,674
"915","empirical","2018","high",88,"unpartnered_unpartnered",0.888724039331602,599,674
"916","empirical","2018","high",88,"widowed_dead",0.0970625780985441,152,1566
"917","empirical","2018","high",88,"widowed_partnered",0.000638569577490422,NA,1566
"918","empirical","2018","high",88,"widowed_widowed",0.902298852323965,1413,1566
"919","empirical","2018","high",89,"partnered_dead",0.104956269580175,36,343
"920","empirical","2018","high",89,"partnered_partnered",0.755102036979592,259,343
"921","empirical","2018","high",89,"partnered_unpartnered",0.00583090397667638,NA,343
"922","empirical","2018","high",89,"partnered_widowed",0.134110789463557,46,343
"923","empirical","2018","high",89,"unpartnered_dead",0.109909911791532,61,555
"924","empirical","2018","high",89,"unpartnered_partnered",0.00360360375873874,NA,555
"925","empirical","2018","high",89,"unpartnered_unpartnered",0.88648648444973,492,555
"926","empirical","2018","high",89,"widowed_dead",0.104308391481179,138,1323
"927","empirical","2018","high",89,"widowed_partnered",0.00151171582146636,NA,1323
"928","empirical","2018","high",89,"widowed_widowed",0.894179892697354,1183,1323
"929","empirical","2018","high",90,"partnered_dead",0.095999998984,24,250
"930","empirical","2018","high",90,"partnered_partnered",0.767999993872,192,250
"931","empirical","2018","high",90,"partnered_widowed",0.136000007144,34,250
"932","empirical","2018","high",90,"unpartnered_dead",0.153318077025629,67,437
"933","empirical","2018","high",90,"unpartnered_partnered",0.00228832935560641,NA,437
"934","empirical","2018","high",90,"unpartnered_unpartnered",0.844393593618764,369,437
"935","empirical","2018","high",90,"widowed_dead",0.121006781210068,125,1033
"936","empirical","2018","high",90,"widowed_widowed",0.878993218789932,908,1033
"937","empirical","2018","high",91,"partnered_dead",0.112426038898225,19,169
"938","empirical","2018","high",91,"partnered_partnered",0.745562132693491,126,169
"939","empirical","2018","high",91,"partnered_unpartnered",0.00591715974201184,NA,169
"940","empirical","2018","high",91,"partnered_widowed",0.136094668666272,23,169
"941","empirical","2018","high",91,"unpartnered_dead",0.127027023455135,47,370
"942","empirical","2018","high",91,"unpartnered_partnered",0.00270270287351352,NA,370
"943","empirical","2018","high",91,"unpartnered_unpartnered",0.870270273671351,322,370
"944","empirical","2018","high",91,"widowed_dead",0.148394243012403,134,903
"945","empirical","2018","high",91,"widowed_partnered",0.00110741972248062,NA,903
"946","empirical","2018","high",91,"widowed_widowed",0.850498337265116,768,903
"947","empirical","2018","high",92,"partnered_dead",0.121212117575758,12,99
"948","empirical","2018","high",92,"partnered_partnered",0.727272735454545,72,99
"949","empirical","2018","high",92,"partnered_unpartnered",0.0101010097979798,NA,99
"950","empirical","2018","high",92,"partnered_widowed",0.141414137171717,14,99
"951","empirical","2018","high",92,"unpartnered_dead",0.186186181861862,62,333
"952","empirical","2018","high",92,"unpartnered_unpartnered",0.813813818138138,271,333
"953","empirical","2018","high",92,"widowed_dead",0.15662650716506,117,747
"954","empirical","2018","high",92,"widowed_partnered",0.00133868807576975,NA,747
"955","empirical","2018","high",92,"widowed_widowed",0.84203480475917,629,747
"956","empirical","2018","high",93,"partnered_dead",0.17499999825,14,80
"957","empirical","2018","high",93,"partnered_partnered",0.662500013375,53,80
"958","empirical","2018","high",93,"partnered_widowed",0.162499988375,13,80
"959","empirical","2018","high",93,"unpartnered_dead",0.207843135843137,53,255
"960","empirical","2018","high",93,"unpartnered_unpartnered",0.792156864156863,202,255
"961","empirical","2018","high",93,"widowed_dead",0.177364864945101,105,592
"962","empirical","2018","high",93,"widowed_partnered",0.00337837840371622,NA,592
"963","empirical","2018","high",93,"widowed_widowed",0.819256756651182,485,592
"964","empirical","2018","high",94,"partnered_dead",0.0851063812765957,NA,47
"965","empirical","2018","high",94,"partnered_partnered",0.659574459893617,31,47
"966","empirical","2018","high",94,"partnered_unpartnered",0.0212765953191489,NA,47
"967","empirical","2018","high",94,"partnered_widowed",0.234042563510638,11,47
"968","empirical","2018","high",94,"unpartnered_dead",0.18235295182353,31,170
"969","empirical","2018","high",94,"unpartnered_unpartnered",0.81764704817647,139,170
"970","empirical","2018","high",94,"widowed_dead",0.190987126180258,89,466
"971","empirical","2018","high",94,"widowed_widowed",0.809012873819743,377,466
"972","empirical","2018","high",95,"partnered_dead",0.18181819,NA,22
"973","empirical","2018","high",95,"partnered_partnered",0.5,11,22
"974","empirical","2018","high",95,"partnered_widowed",0.31818181,7,22
"975","empirical","2018","high",95,"unpartnered_dead",0.218181813454546,24,110
"976","empirical","2018","high",95,"unpartnered_unpartnered",0.781818186545454,86,110
"977","empirical","2018","high",95,"widowed_dead",0.22905028,82,358
"978","empirical","2018","high",95,"widowed_widowed",0.77094972,276,358
"979","empirical","2018","high",96,"partnered_dead",0.100000001,NA,10
"980","empirical","2018","high",96,"partnered_partnered",0.699999997,7,10
"981","empirical","2018","high",96,"partnered_unpartnered",0.100000001,NA,10
